Id,Abstract,Date,Primary_category,Methods
http://arxiv.org/abs/2405.19460v1,"Parsons problems are a type of programming activity that present learners
with blocks of existing code and requiring them to arrange those blocks to form
a program rather than write the code from scratch. Micro Parsons problems
extend this concept by having students assemble segments of code to form a
single line of code rather than an entire program. Recent investigations into
micro Parsons problems have primarily focused on supporting learners leaving
open the question of micro Parsons efficacy as an exam item and how students
perceive it when preparing for exams.
  To fill this gap, we included a variety of micro Parsons problems on four
exams in an introductory programming course taught in Python. We use Item
Response Theory to investigate the difficulty of the micro Parsons problems as
well as the ability of the questions to differentiate between high and low
ability students. We then compare these results to results for related
questions where students are asked to write a single line of code from scratch.
Finally, we conduct a thematic analysis of the survey responses to investigate
how students' perceptions of micro Parsons both when practicing for exams and
as they appear on exams.",2024-05-29,cs.HC,
http://arxiv.org/abs/2405.19458v1,"Diffusion models show a remarkable ability in generating images that closely
mirror the training distribution. However, these models are prone to training
data memorization, leading to significant privacy, ethical, and legal concerns,
particularly in sensitive fields such as medical imaging. We hypothesize that
memorization is driven by the overparameterization of deep models, suggesting
that regularizing model capacity during fine-tuning could be an effective
mitigation strategy. Parameter-efficient fine-tuning (PEFT) methods offer a
promising approach to capacity control by selectively updating specific
parameters. However, finding the optimal subset of learnable parameters that
balances generation quality and memorization remains elusive. To address this
challenge, we propose a bi-level optimization framework that guides automated
parameter selection by utilizing memorization and generation quality metrics as
rewards. Our framework successfully identifies the optimal parameter set to be
updated to satisfy the generation-memorization tradeoff. We perform our
experiments for the specific task of medical image generation and outperform
existing state-of-the-art training-time mitigation strategies by fine-tuning as
few as 0.019% of model parameters. Furthermore, we show that the strategies
learned through our framework are transferable across different datasets and
domains. Our proposed framework is scalable to large datasets and agnostic to
the choice of reward functions. Finally, we show that our framework can be
combined with existing approaches for further memorization mitigation.",2024-05-29,cs.CV,
http://arxiv.org/abs/2405.19456v1,"Evaluating startups in their early stages is a complex task that requires
detailed analysis by experts. While automating this process on a large scale
can significantly impact businesses, the inherent complexity poses challenges.
This paper addresses this challenge by introducing the Startup Success
Forecasting Framework (SSFF), a new automated system that combines traditional
machine learning with advanced language models. This intelligent agent-based
architecture is designed to reason, act, synthesize, and decide like a venture
capitalist to perform the analysis end-to-end. The SSFF is made up of three
main parts: - Prediction Block: Uses random forests and neural networks to make
predictions. - Analyst Block: Simulates VC analysis scenario and uses SOTA
prompting techniques - External Knowledge Block: Gathers real-time information
from external sources. This framework requires minimal input data about the
founder and startup description, enhances it with additional data from external
resources, and performs a detailed analysis with high accuracy, all in an
automated manner",2024-05-29,cs.AI,
http://arxiv.org/abs/2405.19454v1,"Recent research on the grokking phenomenon has illuminated the intricacies of
neural networks' training dynamics and their generalization behaviors. Grokking
refers to a sharp rise of the network's generalization accuracy on the test
set, which occurs long after an extended overfitting phase, during which the
network perfectly fits the training set. While the existing research primarily
focus on shallow networks such as 2-layer MLP and 1-layer Transformer, we
explore grokking on deep networks (e.g. 12-layer MLP). We empirically replicate
the phenomenon and find that deep neural networks can be more susceptible to
grokking than its shallower counterparts. Meanwhile, we observe an intriguing
multi-stage generalization phenomenon when increase the depth of the MLP model
where the test accuracy exhibits a secondary surge, which is scarcely seen on
shallow models. We further uncover compelling correspondences between the
decreasing of feature ranks and the phase transition from overfitting to the
generalization stage during grokking. Additionally, we find that the
multi-stage generalization phenomenon often aligns with a double-descent
pattern in feature ranks. These observations suggest that internal feature rank
could serve as a more promising indicator of the model's generalization
behavior compared to the weight-norm. We believe our work is the first one to
dive into grokking in deep neural networks, and investigate the relationship of
feature rank and generalization performance.",2024-05-29,cs.LG,
http://arxiv.org/abs/2405.19453v1,"Recent advancements in decentralized learning, such as Federated Learning
(FL), Split Learning (SL), and Split Federated Learning (SplitFed), have
expanded the potentials of machine learning. SplitFed aims to minimize the
computational burden on individual clients in FL and parallelize SL while
maintaining privacy. This study investigates the resilience of SplitFed to
packet loss at model split points. It explores various parameter aggregation
strategies of SplitFed by examining the impact of splitting the model at
different points-either shallow split or deep split-on the final global model
performance. The experiments, conducted on a human embryo image segmentation
task, reveal a statistically significant advantage of a deeper split point.",2024-05-29,cs.AI,
http://arxiv.org/abs/2405.19452v1,"The current state-of-the-art in quadruped locomotion is able to produce
robust motion for terrain traversal but requires the segmentation of a desired
robot trajectory into a discrete set of locomotion skills such as trot and
crawl. In contrast, in this work we demonstrate the feasibility of learning a
single, unified representation for quadruped locomotion enabling continuous
blending between gait types and characteristics. We present Gaitor, which
learns a disentangled representation of locomotion skills, thereby sharing
information common to all gait types seen during training. The structure
emerging in the learnt representation is interpretable in that it is found to
encode phase correlations between the different gait types. These can be
leveraged to produce continuous gait transitions. In addition, foot swing
characteristics are disentangled and directly addressable. Together with a
rudimentary terrain encoding and a learned planner operating in this structured
latent representation, Gaitor is able to take motion commands including desired
gait type and characteristics from a user while reacting to uneven terrain. We
evaluate Gaitor in both simulated and real-world settings on the ANYmal C
platform. To the best of our knowledge, this is the first work learning such a
unified and interpretable latent representation for multiple gaits, resulting
in on-demand continuous blending between different locomotion modes on a real
quadruped robot.",2024-05-29,cs.RO,
http://arxiv.org/abs/2405.19450v1,"Image deraining aims to remove rain streaks from rainy images and restore
clear backgrounds. Currently, some research that employs the Fourier transform
has proved to be effective for image deraining, due to it acting as an
effective frequency prior for capturing rain streaks. However, despite there
exists dependency of low frequency and high frequency in images, these
Fourier-based methods rarely exploit the correlation of different frequencies
for conjuncting their learning procedures, limiting the full utilization of
frequency information for image deraining. Alternatively, the recently emerged
Mamba technique depicts its effectiveness and efficiency for modeling
correlation in various domains (e.g., spatial, temporal), and we argue that
introducing Mamba into its unexplored Fourier spaces to correlate different
frequencies would help improve image deraining. This motivates us to propose a
new framework termed FourierMamba, which performs image deraining with Mamba in
the Fourier space. Owning to the unique arrangement of frequency orders in
Fourier space, the core of FourierMamba lies in the scanning encoding of
different frequencies, where the low-high frequency order formats exhibit
differently in the spatial dimension (unarranged in axis) and channel dimension
(arranged in axis). Therefore, we design FourierMamba that correlates Fourier
space information in the spatial and channel dimensions with distinct designs.
Specifically, in the spatial dimension Fourier space, we introduce the zigzag
coding to scan the frequencies to rearrange the orders from low to high
frequencies, thereby orderly correlating the connections between frequencies;
in the channel dimension Fourier space with arranged orders of frequencies in
axis, we can directly use Mamba to perform frequency correlation and improve
the channel information representation.",2024-05-29,cs.CV,
http://arxiv.org/abs/2406.05132v1,"The integration of language and 3D perception is crucial for developing
embodied agents and robots that comprehend and interact with the physical
world. While large language models (LLMs) have demonstrated impressive language
understanding and generation capabilities, their adaptation to 3D environments
(3D-LLMs) remains in its early stages. A primary challenge is the absence of
large-scale datasets that provide dense grounding between language and 3D
scenes. In this paper, we introduce 3D-GRAND, a pioneering large-scale dataset
comprising 40,087 household scenes paired with 6.2 million densely-grounded
scene-language instructions. Our results show that instruction tuning with
3D-GRAND significantly enhances grounding capabilities and reduces
hallucinations in 3D-LLMs. As part of our contributions, we propose a
comprehensive benchmark 3D-POPE to systematically evaluate hallucination in
3D-LLMs, enabling fair comparisons among future models. Our experiments
highlight a scaling effect between dataset size and 3D-LLM performance,
emphasizing the critical role of large-scale 3D-text datasets in advancing
embodied AI research. Notably, our results demonstrate early signals for
effective sim-to-real transfer, indicating that models trained on large
synthetic data can perform well on real-world 3D scans. Through 3D-GRAND and
3D-POPE, we aim to equip the embodied AI community with essential resources and
insights, setting the stage for more reliable and better-grounded 3D-LLMs.
Project website: https://3d-grand.github.io",2024-06-07,cs.CV,
http://arxiv.org/abs/2406.05131v1,"Video object segmentation approaches primarily rely on large-scale
pixel-accurate human-annotated datasets for model development. In Dense Video
Object Segmentation (DVOS) scenarios, each video frame encompasses hundreds of
small, dense, and partially occluded objects. Accordingly, the labor-intensive
manual annotation of even a single frame often takes hours, which hinders the
development of DVOS for many applications. Furthermore, in videos with dense
patterns, following a large number of objects that move in different directions
poses additional challenges. To address these challenges, we proposed a
semi-self-supervised spatiotemporal approach for DVOS utilizing a
diffusion-based method through multi-task learning. Emulating real videos'
optical flow and simulating their motion, we developed a methodology to
synthesize computationally annotated videos that can be used for training DVOS
models; The model performance was further improved by utilizing weakly labeled
(computationally generated but imprecise) data. To demonstrate the utility and
efficacy of the proposed approach, we developed DVOS models for wheat head
segmentation of handheld and drone-captured videos, capturing wheat crops in
fields of different locations across various growth stages, spanning from
heading to maturity. Despite using only a few manually annotated video frames,
the proposed approach yielded high-performing models, achieving a Dice score of
0.82 when tested on a drone-captured external test set. While we showed the
efficacy of the proposed approach for wheat head segmentation, its application
can be extended to other crops or DVOS in other domains, such as crowd analysis
or microscopic image analysis.",2024-06-07,cs.CV,
http://arxiv.org/abs/2406.05130v1,"Multimodal large language models (MLLMs) fine-tuned with multimodal
instruction datasets have demonstrated remarkable capabilities in multimodal
tasks. However, fine-tuning all parameters of MLLMs has become challenging as
they usually contain billions of parameters. To address this issue, we study
parameter-efficient fine-tuning (PEFT) methods for MLLMs. We aim to identify
effective methods for enhancing the performance of MLLMs in scenarios where
only a limited number of parameters are trained. This paper conducts empirical
studies using four popular PEFT methods to fine-tune the LLM component of
open-source MLLMs. We present a comprehensive analysis that encompasses various
aspects, including the impact of PEFT methods on various models, parameters and
location of the PEFT module, size of fine-tuning data, model stability based on
PEFT methods, MLLM's generalization, and hallucination. We evaluated four PEFT
methods on seven datasets from two different categories: unseen and seen
datasets. Across all experiments, we show that the adapter is the
best-performing PEFT method. At the same time, fine-tuning the connector layers
leads to improved performance in most MLLMs. Code and data are available at
https://github.com/alenai97/PEFT-MLLM.git.",2024-06-07,cs.CL,
http://arxiv.org/abs/2406.05129v1,"Storing data is particularly a challenge when dealing with image data which
often involves large file sizes due to the high resolution and complexity of
images. Efficient image compression algorithms are crucial to better manage
data storage costs. In this paper, we propose a novel region-based lossy image
compression technique, called PatchSVD, based on the Singular Value
Decomposition (SVD) algorithm. We show through experiments that PatchSVD
outperforms SVD-based image compression with respect to three popular image
compression metrics. Moreover, we compare PatchSVD compression artifacts with
those of Joint Photographic Experts Group (JPEG) and SVD-based image
compression and illustrate some cases where PatchSVD compression artifacts are
preferable compared to JPEG and SVD artifacts.",2024-06-07,cs.CV,
http://arxiv.org/abs/2406.05127v1,"Multimodal Large Language Models (MLLMs) have demonstrated exceptional
capabilities in processing vision-language tasks. One of the crux of MLLMs lies
in vision tokenization, which involves efficiently transforming input visual
signals into feature representations that are most beneficial for LLMs.
However, existing vision tokenizers, essential for semantic alignment between
vision and language, remain problematic. Existing methods aggressively fragment
visual input, corrupting the visual semantic integrity. To address this, this
paper proposes a novel dynamic Semantic-Equivalent Vision Tokenizer (SeTok),
which groups visual features into semantic units via a dynamic clustering
algorithm, flexibly determining the number of tokens based on image complexity.
The resulting vision tokens effectively preserve semantic integrity and capture
both low-frequency and high-frequency visual features. The proposed MLLM
(Setokim) equipped with SeTok significantly demonstrates superior performance
across various tasks, as evidenced by our experimental results. The project
page is at https://chocowu.github.io/SeTok-web/.",2024-06-07,cs.CV,
http://arxiv.org/abs/2406.05120v1,"Mammalian brains handle complex reasoning by integrating information across
brain regions specialized for particular sensory modalities. This enables
improved robustness and generalization versus deep neural networks, which
typically process one modality and are vulnerable to perturbations. While
defense methods exist, they do not generalize well across perturbations. We
developed a fusion model combining background and foreground features from CNNs
trained on Imagenet and Places365. We tested its robustness to
human-perceivable perturbations on MS COCO. The fusion model improved
robustness, especially for classes with greater context variability. Our
proposed solution for integrating multiple modalities provides a new approach
to enhance robustness and may be complementary to existing methods.",2024-06-07,cs.CV,
http://arxiv.org/abs/2406.05119v1,"A key challenge that threatens the widespread use of neural networks in
safety-critical applications is their vulnerability to adversarial attacks. In
this paper, we study the second-order behavior of continuously differentiable
deep neural networks, focusing on robustness against adversarial perturbations.
First, we provide a theoretical analysis of robustness and attack certificates
for deep classifiers by leveraging local gradients and upper bounds on the
second derivative (curvature constant). Next, we introduce a novel algorithm to
analytically compute provable upper bounds on the second derivative of neural
networks. This algorithm leverages the compositional structure of the model to
propagate the curvature bound layer-by-layer, giving rise to a scalable and
modular approach. The proposed bound can serve as a differentiable regularizer
to control the curvature of neural networks during training, thereby enhancing
robustness. Finally, we demonstrate the efficacy of our method on
classification tasks using the MNIST and CIFAR-10 datasets.",2024-06-07,cs.LG,
http://arxiv.org/abs/2406.05114v1,"Recent research identified a temporary performance drop on previously learned
tasks when transitioning to a new one. This drop is called the stability gap
and has great consequences for continual learning: it complicates the direct
employment of continually learning since the worse-case performance at
task-boundaries is dramatic, it limits its potential as an energy-efficient
training paradigm, and finally, the stability drop could result in a reduced
final performance of the algorithm. In this paper, we show that the stability
gap also occurs when applying joint incremental training of homogeneous tasks.
In this scenario, the learner continues training on the same data distribution
and has access to all data from previous tasks. In addition, we show that in
this scenario, there exists a low-loss linear path to the next minima, but that
SGD optimization does not choose this path. We perform further analysis
including a finer batch-wise analysis which could provide insights towards
potential solution directions.",2024-06-07,cs.LG,
http://arxiv.org/abs/2406.05113v1,"We introduce LlavaGuard, a family of VLM-based safeguard models, offering a
versatile framework for evaluating the safety compliance of visual content.
Specifically, we designed LlavaGuard for dataset annotation and generative
model safeguarding. To this end, we collected and annotated a high-quality
visual dataset incorporating a broad safety taxonomy, which we use to tune VLMs
on context-aware safety risks. As a key innovation, LlavaGuard's new responses
contain comprehensive information, including a safety rating, the violated
safety categories, and an in-depth rationale. Further, our introduced
customizable taxonomy categories enable the context-specific alignment of
LlavaGuard to various scenarios. Our experiments highlight the capabilities of
LlavaGuard in complex and real-world applications. We provide checkpoints
ranging from 7B to 34B parameters demonstrating state-of-the-art performance,
with even the smallest models outperforming baselines like GPT-4. We make our
dataset and model weights publicly available and invite further research to
address the diverse needs of communities and contexts.",2024-06-07,cs.CV,
http://arxiv.org/abs/2406.05111v1,"As the permeability of AI systems in interpersonal domains like the home
expands, their technical capabilities of generating explanations are required
to be aligned with user expectations for transparency and reasoning. This paper
presents insights from our ongoing work in understanding the effectiveness of
explanations in Conversational AI systems for older adults aging in place and
their family caregivers. We argue that in collaborative and multi-user
environments like the home, AI systems will make recommendations based on a
host of information sources to generate explanations. These sources may be more
or less salient based on user mental models of the system and the specific
task. We highlight the need for cross technological collaboration between AI
systems and other available sources of information in the home to generate
multiple explanations for a single user query. Through example scenarios in a
caregiving home setting, this paper provides an initial framework for
categorizing these sources and informing a potential design space for AI
explanations surrounding everyday tasks in the home.",2024-06-07,cs.HC,
http://arxiv.org/abs/2406.05109v1,"Large Generative Models (LGMs) such as GPT, Stable Diffusion, Sora, and Suno
are trained on a huge amount of language corpus, images, videos, and audio that
are extremely diverse from numerous domains. This training paradigm over
diverse well-curated data lies at the heart of generating creative and sensible
content. However, all previous graph generative models (e.g., GraphRNN, MDVAE,
MoFlow, GDSS, and DiGress) have been trained only on one dataset each time,
which cannot replicate the revolutionary success achieved by LGMs in other
fields. To remedy this crucial gap, we propose a new class of graph generative
model called Large Graph Generative Model (LGGM) that is trained on a large
corpus of graphs (over 5000 graphs) from 13 different domains. We empirically
demonstrate that the pre-trained LGGM has superior zero-shot generative
capability to existing graph generative models. Furthermore, our pre-trained
LGGM can be easily fine-tuned with graphs from target domains and demonstrate
even better performance than those directly trained from scratch, behaving as a
solid starting point for real-world customization. Inspired by Stable
Diffusion, we further equip LGGM with the capability to generate graphs given
text prompts (Text-to-Graph), such as the description of the network name and
domain (i.e., ""The power-1138-bus graph represents a network of buses in a
power distribution system.""), and network statistics (i.e., ""The graph has a
low average degree, suitable for modeling social media interactions.""). This
Text-to-Graph capability integrates the extensive world knowledge in the
underlying language model, offering users fine-grained control of the generated
graphs. We release the code, the model checkpoint, and the datasets at
https://lggm-lg.github.io/.",2024-06-07,cs.LG,
http://arxiv.org/abs/2406.05107v1,"Data exploration is a challenging process in which users examine a dataset by
iteratively employing a series of queries. While in some cases the user
explores a new dataset to become familiar with it, more often, the exploration
process is conducted with a specific analysis goal or question in mind. To
assist users in exploring a new dataset, Automated Data Exploration (ADE)
systems have been devised in previous work. These systems aim to auto-generate
a full exploration session, containing a sequence of queries that showcase
interesting elements of the data. However, existing ADE systems are often
constrained by a predefined objective function, thus always generating the same
session for a given dataset. Therefore, their effectiveness in goal-oriented
exploration, in which users need to answer specific questions about the data,
are extremely limited.
  To this end, this paper presents LINX, a generative system augmented with a
natural language interface for goal-oriented ADE. Given an input dataset and an
analytical goal described in natural language, LINX generates a personalized
exploratory session that is relevant to the user's goal. LINX utilizes a Large
Language Model (LLM) to interpret the input analysis goal, and then derive a
set of specifications for the desired output exploration session. These
specifications are then transferred to a novel, modular ADE engine based on
Constrained Deep Reinforcement Learning (CDRL), which can adapt its output
according to the specified instructions.
  To validate LINX's effectiveness, we introduce a new benchmark dataset for
goal-oriented exploration and conduct an extensive user study. Our analysis
underscores LINX's superior capability in producing exploratory notebooks that
are significantly more relevant and beneficial than those generated by existing
solutions, including ChatGPT, goal-agnostic ADE, and commercial systems.",2024-06-07,cs.DB,
http://arxiv.org/abs/2406.05096v1,"Rainfall estimation through the analysis of its impact on electromagnetic
waves has sparked increasing interest in the research community. Recent studies
have delved into its effects on cellular network performance, demonstrating the
potential to forecast rainfall levels based on electromagnetic wave attenuation
during precipitations. This paper aims to solve the problem of identifying the
nature of specific weather phenomena from the received signal level (RSL) in
4G/LTE mobile terminals. Specifically, utilizing time-series data representing
RSL, we propose a novel approach to encode time series as images and model the
task as an image classification problem, which we finally address using
convolutional neural networks (CNNs). The main benefit of the abovementioned
procedure is the opportunity to utilize various data augmentation techniques
simultaneously. This encompasses applying traditional approaches, such as
moving averages, to the time series and enhancing the generated images. We have
investigated various image data augmentation methods to identify the most
effective combination for this scenario. In the upcoming sections, we will
introduce the task of rainfall estimation and conduct a comprehensive analysis
of the dataset used. Subsequently, we will formally propose a new approach for
converting time series into images. To conclude, the paper's final section will
present and discuss the experiments conducted, providing the reader with a
brief yet comprehensive overview of the results.",2024-06-07,cs.CV,
http://arxiv.org/abs/2406.05090v1,"Using feature attributions for post-hoc explanations is a common practice to
understand and verify the predictions of opaque machine learning models.
Despite the numerous techniques available, individual methods often produce
inconsistent and unstable results, putting their overall reliability into
question. In this work, we aim to systematically improve the quality of feature
attributions by combining multiple explanations across distinct methods or
their variations. For this purpose, we propose a novel approach to derive
optimal convex combinations of feature attributions that yield provable
improvements of desired quality criteria such as robustness or faithfulness to
the model behavior. Through extensive experiments involving various model
architectures and popular feature attribution techniques, we demonstrate that
our combination strategy consistently outperforms individual methods and
existing baselines.",2024-06-07,cs.LG,
http://arxiv.org/abs/2406.05088v1,"The rapid development of time series forecasting research has brought many
deep learning-based modules in this field. However, despite the increasing
amount of new forecasting architectures, it is still unclear if we have
leveraged the full potential of these existing modules within a properly
designed architecture. In this work, we propose a novel hierarchical neural
architecture search approach for time series forecasting tasks. With the design
of a hierarchical search space, we incorporate many architecture types designed
for forecasting tasks and allow for the efficient combination of different
forecasting architecture modules. Results on long-term-time-series-forecasting
tasks show that our approach can search for lightweight high-performing
forecasting architectures across different forecasting tasks.",2024-06-07,cs.LG,
http://arxiv.org/abs/2406.05087v1,"Dense retrievers are widely used in information retrieval and have also been
successfully extended to other knowledge intensive areas such as language
models, e.g., Retrieval-Augmented Generation (RAG) systems. Unfortunately, they
have recently been shown to be vulnerable to corpus poisoning attacks in which
a malicious user injects a small fraction of adversarial passages into the
retrieval corpus to trick the system into returning these passages among the
top-ranked results for a broad set of user queries. Further study is needed to
understand the extent to which these attacks could limit the deployment of
dense retrievers in real-world applications. In this work, we propose
Approximate Greedy Gradient Descent (AGGD), a new attack on dense retrieval
systems based on the widely used HotFlip method for efficiently generating
adversarial passages. We demonstrate that AGGD can select a higher quality set
of token-level perturbations than HotFlip by replacing its random token
sampling with a more structured search. Experimentally, we show that our method
achieves a high attack success rate on several datasets and using several
retrievers, and can generalize to unseen queries and new domains. Notably, our
method is extremely effective in attacking the ANCE retrieval model, achieving
attack success rates that are 17.6\% and 13.37\% higher on the NQ and MS MARCO
datasets, respectively, compared to HotFlip. Additionally, we demonstrate
AGGD's potential to replace HotFlip in other adversarial attacks, such as
knowledge poisoning of RAG systems.\footnote{Code can be find in
\url{https://github.com/JinyanSu1/AGGD}}",2024-06-07,cs.IR,
http://arxiv.org/abs/2406.05085v1,"Retrieval Augmented Generation (RAG) enhances the abilities of Large Language
Models (LLMs) by enabling the retrieval of documents into the LLM context to
provide more accurate and relevant responses. Existing RAG solutions do not
focus on queries that may require fetching multiple documents with
substantially different contents. Such queries occur frequently, but are
challenging because the embeddings of these documents may be distant in the
embedding space, making it hard to retrieve them all. This paper introduces
Multi-Head RAG (MRAG), a novel scheme designed to address this gap with a
simple yet powerful idea: leveraging activations of Transformer's multi-head
attention layer, instead of the decoder layer, as keys for fetching
multi-aspect documents. The driving motivation is that different attention
heads can learn to capture different data aspects. Harnessing the corresponding
activations results in embeddings that represent various facets of data items
and queries, improving the retrieval accuracy for complex queries. We provide
an evaluation methodology and metrics, synthetic datasets, and real-world use
cases to demonstrate MRAG's effectiveness, showing improvements of up to 20% in
relevance over standard RAG baselines. MRAG can be seamlessly integrated with
existing RAG frameworks and benchmarking tools like RAGAS as well as different
classes of data stores.",2024-06-07,cs.CL,
http://arxiv.org/abs/2406.05084v1,"This is a long paper, an essay, on ambiguity, pragmatics, legal ecosystems,
and the expressive function of law. It is divided into two parts and fifteen
sections. The first part (Pragmatics) addresses ambiguity from the perspective
of linguistic and cognitive pragmatics in the legal field. The second part
(Computing) deals with this issue from the point of view of human-centered
design and artificial intelligence, specifically focusing on the notion and
modelling of rules and what it means to comply with the rules. This is
necessary for the scaffolding of smart legal ecosystems (SLE). I will develop
this subject with the example of the architecture, information flows, and smart
ecosystem of OPTIMAI, an EU project of Industry 4.0 for zero-defect
manufacturing (Optimizing Manufacturing Processes through Artificial
Intelligence and Virtualization).",2024-06-07,cs.CY,
http://arxiv.org/abs/2406.05082v1,"Tuning-free long video diffusion has been proposed to generate
extended-duration videos with enriched content by reusing the knowledge from
pre-trained short video diffusion model without retraining. However, most works
overlook the fine-grained long-term video consistency modeling, resulting in
limited scene consistency (i.e., unreasonable object or background
transitions), especially with multiple text inputs. To mitigate this, we
propose the Consistency Noise Injection, dubbed CoNo, which introduces the
""look-back"" mechanism to enhance the fine-grained scene transition between
different video clips, and designs the long-term consistency regularization to
eliminate the content shifts when extending video contents through noise
prediction. In particular, the ""look-back"" mechanism breaks the noise
scheduling process into three essential parts, where one internal noise
prediction part is injected into two video-extending parts, intending to
achieve a fine-grained transition between two video clips. The long-term
consistency regularization focuses on explicitly minimizing the pixel-wise
distance between the predicted noises of the extended video clip and the
original one, thereby preventing abrupt scene transitions. Extensive
experiments have shown the effectiveness of the above strategies by performing
long-video generation under both single- and multi-text prompt conditions. The
project has been available in https://wxrui182.github.io/CoNo.github.io/.",2024-06-07,cs.CV,
http://arxiv.org/abs/2406.05080v1,"In the Vision-and-Language Navigation in Continuous Environments (VLN-CE)
task, the human user guides an autonomous agent to reach a target goal via a
series of low-level actions following a textual instruction in natural
language. However, most existing methods do not address the likely case where
users may make mistakes when providing such instruction (e.g. ""turn left""
instead of ""turn right""). In this work, we address a novel task of Interactive
VLN in Continuous Environments (IVLN-CE), which allows the agent to interact
with the user during the VLN-CE navigation to verify any doubts regarding the
instruction errors. We propose an Interactive Instruction Error Detector and
Localizer (I2EDL) that triggers the user-agent interaction upon the detection
of instruction errors during the navigation. We leverage a pre-trained module
to detect instruction errors and pinpoint them in the instruction by
cross-referencing the textual input and past observations. In such way, the
agent is able to query the user for a timely correction, without demanding the
user's cognitive load, as we locate the probable errors to a precise part of
the instruction. We evaluate the proposed I2EDL on a dataset of instructions
containing errors, and further devise a novel metric, the Success weighted by
Interaction Number (SIN), to reflect both the navigation performance and the
interaction effectiveness. We show how the proposed method can ask focused
requests for corrections to the user, which in turn increases the navigation
success, while minimizing the interactions.",2024-06-07,cs.RO,
http://arxiv.org/abs/2406.05079v1,"No existing dataset adequately tests how well language models can
incrementally update entity summaries - a crucial ability as these models
rapidly advance. The Incremental Entity Summarization (IES) task is vital for
maintaining accurate, up-to-date knowledge. To address this, we introduce
SUMIE, a fully synthetic dataset designed to expose real-world IES challenges.
This dataset effectively highlights problems like incorrect entity association
and incomplete information presentation. Unlike common synthetic datasets, ours
captures the complexity and nuances found in real-world data. We generate
informative and diverse attributes, summaries, and unstructured paragraphs in
sequence, ensuring high quality. The alignment between generated summaries and
paragraphs exceeds 96%, confirming the dataset's quality. Extensive experiments
demonstrate the dataset's difficulty - state-of-the-art LLMs struggle to update
summaries with an F1 higher than 80.4%. We will open source the benchmark and
the evaluation metrics to help the community make progress on IES tasks.",2024-06-07,cs.CL,
http://arxiv.org/abs/2406.05078v1,"Low Earth orbit (LEO) satellites have been envisioned as a significant
component of the sixth generation (6G) network architecture for achieving
ubiquitous coverage and seamless access. However, the implementation of LEO
satellites is largely restricted by the deployment of ground stations.
Inter-satellite links (ISLs) have been regarded as a promising technique to
fully exploit the potentials of LEO mega constellations by concatenating
multiple satellites to constitute an autonomous space network. In this article,
we present the merits of implementing ISLs in LEO mega constellations and the
representative applications empowered/inspired by ISLs. Moreover, we outline
several key technical challenges as well as potential solutions related to LEO
satellite networks with ISLs, including performance analysis for system design,
routing and load balancing, and resource allocation. Particularly, the
potential of using ISLs in enhancing in-flight connectivity is showcased with a
preliminary performance evaluation. Finally, some open issues are discussed to
inspire future research.",2024-06-07,cs.IT,
http://arxiv.org/abs/2406.05075v1,"Videos are more informative than images because they capture the dynamics of
the scene. By representing motion in videos, we can capture dynamic activities.
In this work, we introduce GPT-4 generated motion descriptions that capture
fine-grained motion descriptions of activities and apply them to three action
datasets. We evaluated several video-text models on the task of retrieval of
motion descriptions. We found that they fall far behind human expert
performance on two action datasets, raising the question of whether video-text
models understand motion in videos. To address it, we introduce a method of
improving motion understanding in video-text models by utilizing motion
descriptions. This method proves to be effective on two action datasets for the
motion description retrieval task. The results draw attention to the need for
quality captions involving fine-grained motion information in existing datasets
and demonstrate the effectiveness of the proposed pipeline in understanding
fine-grained motion during video-text retrieval.",2024-06-07,cs.CV,
http://arxiv.org/abs/2406.05072v1,"Modeling dynamical systems, e.g. in climate and engineering sciences, often
necessitates solving partial differential equations. Neural operators are deep
neural networks designed to learn nontrivial solution operators of such
differential equations from data. As for all statistical models, the
predictions of these models are imperfect and exhibit errors. Such errors are
particularly difficult to spot in the complex nonlinear behaviour of dynamical
systems. We introduce a new framework for approximate Bayesian uncertainty
quantification in neural operators using function-valued Gaussian processes.
Our approach can be interpreted as a probabilistic analogue of the concept of
currying from functional programming and provides a practical yet theoretically
sound way to apply the linearized Laplace approximation to neural operators. In
a case study on Fourier neural operators, we show that, even for a discretized
input, our method yields a Gaussian closure--a structured Gaussian process
posterior capturing the uncertainty in the output function of the neural
operator, which can be evaluated at an arbitrary set of points. The method adds
minimal prediction overhead, can be applied post-hoc without retraining the
neural operator, and scales to large models and datasets. We showcase the
efficacy of our approach through applications to different types of partial
differential equations.",2024-06-07,cs.LG,
http://arxiv.org/abs/2406.05071v1,"We present Meta MMO, a collection of many-agent minigames for use as a
reinforcement learning benchmark. Meta MMO is built on top of Neural MMO, a
massively multiagent environment that has been the subject of two previous
NeurIPS competitions. Our work expands Neural MMO with several computationally
efficient minigames. We explore generalization across Meta MMO by learning to
play several minigames with a single set of weights. We release the
environment, baselines, and training code under the MIT license. We hope that
Meta MMO will spur additional progress on Neural MMO and, more generally, will
serve as a useful benchmark for many-agent generalization.",2024-06-07,cs.AI,
